experiment_id,device_id,session_uid,recording_run_id,device_session_id,record_id,window_idx,window_start_ms,window_end_ms,sample_count,sample_rate_hz,movement_type,movement_label,subject_id,acc_norm_mean,acc_norm_std,acc_norm_max,acc_norm_min,acc_norm_range,acc_zcr,ax_std,ax_mean,ay_std,ay_mean,az_std,az_mean,gyro_norm_mean,gyro_norm_std,gyro_norm_max,gx_std,gy_std,gz_std
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,8,475898,477998,210,100.0,walking,unknown,child_01,1.0973,0.2018,1.7125,0.7198,0.9927,6.19,0.1273,-0.2359,0.2118,1.0436,0.1819,0.0769,148.76,72.21,375.34,49.3323,107.4561,110.7589
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,9,476148,478248,210,100.0,walking,unknown,child_01,1.1221,0.2076,1.7125,0.7198,0.9927,6.67,0.1785,-0.2661,0.2065,1.0572,0.182,0.078,158.36,68.62,375.34,50.0254,111.4964,118.6284
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,10,476398,478498,210,100.0,walking,unknown,child_01,1.1156,0.2037,1.7125,0.7198,0.9927,6.67,0.1903,-0.2845,0.1986,1.0443,0.1822,0.0755,154.2,71.88,375.34,50.3255,110.3112,118.0932
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,11,476648,478748,210,100.0,walking,unknown,child_01,1.101,0.189,1.6654,0.7198,0.9456,6.67,0.1893,-0.2927,0.178,1.0291,0.1694,0.0834,149.32,64.87,375.34,47.785,96.6692,119.8931
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,12,476898,478998,210,100.0,walking,unknown,child_01,1.1011,0.1868,1.6654,0.7198,0.9456,7.62,0.1793,-0.3005,0.172,1.0309,0.1593,0.0839,140.41,67.22,375.34,42.274,89.3302,117.8832
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,13,477148,479248,210,100.0,walking,unknown,child_01,1.0911,0.198,1.6654,0.7198,0.9456,8.1,0.1723,-0.3222,0.1893,1.0162,0.1475,0.0776,138.17,66.01,375.34,33.3376,91.2563,115.1291
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,14,477398,479498,210,100.0,walking,unknown,child_01,1.0922,0.226,1.9619,0.7198,1.2421,7.62,0.1662,-0.3271,0.2201,1.019,0.1343,0.0659,134.83,68.07,375.34,32.8226,87.1853,113.877
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,15,477648,479748,210,100.0,walking,unknown,child_01,1.0798,0.2185,1.9619,0.7198,1.2421,8.57,0.1623,-0.3218,0.2128,1.0077,0.1385,0.0624,133.21,66.89,375.34,30.9676,89.5921,108.6456
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,16,477898,479998,210,100.0,walking,unknown,child_01,1.0968,0.2237,1.9619,0.7198,1.2421,7.14,0.1738,-0.3134,0.223,1.025,0.1462,0.0533,130.56,65.25,375.34,31.9486,91.5152,101.5392
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,17,478148,480248,210,100.0,walking,unknown,child_01,1.0671,0.2156,1.9619,0.6447,1.3172,7.62,0.1268,-0.2762,0.2284,1.0038,0.1655,0.0749,121.06,53.89,239.69,36.85,70.8846,89.944
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,18,478398,480498,210,100.0,walking,unknown,child_01,1.0829,0.2298,1.9619,0.6447,1.3172,7.62,0.1113,-0.2524,0.2426,1.0228,0.1849,0.1006,120.18,54.48,239.69,37.1132,69.3266,86.8326
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,19,478648,480748,210,100.0,walking,unknown,child_01,1.0769,0.2211,1.9619,0.6447,1.3172,7.62,0.1477,-0.2724,0.2314,1.0076,0.1802,0.1062,122.05,56.69,239.69,36.8207,70.6624,89.7136
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,20,478898,480998,210,100.0,walking,unknown,child_01,1.0833,0.2204,1.9619,0.6447,1.3172,8.57,0.1518,-0.2978,0.2337,1.006,0.176,0.1127,123.17,54.38,236.5,36.4438,67.0574,92.4559
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,21,479148,481248,210,100.0,walking,unknown,child_01,1.0755,0.2115,1.9619,0.6447,1.3172,9.05,0.1552,-0.2713,0.221,1.0051,0.1761,0.1168,121.24,52.24,236.5,36.9951,69.4097,87.7172
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,22,479398,481498,210,100.0,walking,unknown,child_01,1.1052,0.2111,1.9619,0.6447,1.3172,8.57,0.1571,-0.2726,0.2202,1.0372,0.1738,0.1128,133.04,54.13,236.5,39.7507,79.9527,104.8157
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,23,479648,481748,210,100.0,walking,unknown,child_01,1.1011,0.1956,1.6712,0.6447,1.0265,7.62,0.1627,-0.2739,0.2022,1.0301,0.1693,0.1361,134.49,55.03,236.5,40.8287,81.5004,107.3032
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,24,479898,481998,210,100.0,walking,unknown,child_01,1.1109,0.1989,1.6712,0.6447,1.0265,8.1,0.1641,-0.2766,0.2089,1.039,0.1546,0.1525,139.17,57.07,236.5,46.0515,75.2187,116.4589
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,5,25,480148,482248,210,100.0,walking,unknown,child_01,1.1504,0.2098,1.6712,0.7744,0.8968,7.62,0.2379,-0.2704,0.2143,1.0677,0.1553,0.1664,169.22,103.6,583.89,51.824,133.8809,117.5515
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,0,487792,489892,210,100.0,walking,unknown,child_01,1.1241,0.3256,2.0743,0.4006,1.6737,4.76,0.0957,-0.3526,0.3373,1.044,0.1216,0.1326,177.62,91.41,345.0,27.2016,63.0232,185.8382
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,1,488042,490142,210,100.0,walking,unknown,child_01,1.146,0.2997,2.0743,0.7401,1.3342,5.24,0.0954,-0.3519,0.3038,1.0715,0.1172,0.1263,171.44,94.62,345.0,23.9604,58.953,184.3681
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,2,488292,490392,210,100.0,walking,unknown,child_01,1.1253,0.2812,1.8724,0.7421,1.1303,5.24,0.1572,-0.3928,0.288,1.0308,0.0779,0.1207,164.53,96.02,353.48,22.9914,69.3641,174.7008
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,3,488542,490642,210,100.0,walking,unknown,child_01,1.1512,0.2777,1.8724,0.7421,1.1303,5.71,0.1751,-0.4246,0.2793,1.0461,0.0791,0.1129,167.88,94.21,353.48,24.1536,70.2978,175.8835
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,4,488792,490892,210,100.0,walking,unknown,child_01,1.1212,0.2991,1.8724,0.5047,1.3677,5.71,0.1797,-0.4252,0.2938,1.015,0.0728,0.1087,168.44,93.9,353.48,24.5248,70.4041,176.2152
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,5,489042,491142,210,100.0,walking,unknown,child_01,1.1321,0.3071,1.8724,0.4996,1.3728,5.71,0.1772,-0.4267,0.3033,1.0262,0.0726,0.1098,175.4,98.18,354.03,24.2151,72.9774,184.6253
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,6,489292,491392,210,100.0,walking,unknown,child_01,1.1266,0.3184,2.1167,0.4996,1.6171,5.24,0.1797,-0.4375,0.3093,1.0169,0.0712,0.1099,162.69,97.43,356.3,24.3004,67.6166,175.1982
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,7,489542,491642,210,100.0,walking,unknown,child_01,1.1484,0.3241,2.1167,0.4996,1.6171,4.76,0.1829,-0.4327,0.3167,1.0407,0.0826,0.1149,166.94,95.7,356.3,24.9494,69.2875,176.7209
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,8,489792,491892,210,100.0,walking,unknown,child_01,1.1191,0.3211,2.1167,0.4996,1.6171,4.76,0.1912,-0.4264,0.3096,1.0112,0.0931,0.1002,161.36,90.98,356.3,26.4306,69.0281,169.1987
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,9,490042,492142,210,100.0,walking,unknown,child_01,1.1278,0.3218,2.1167,0.4996,1.6171,5.71,0.211,-0.4226,0.3115,1.0166,0.1017,0.1075,163.91,90.44,356.3,26.7342,75.3558,168.2808
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,10,490292,492392,210,100.0,walking,unknown,child_01,1.1323,0.3453,2.1791,0.4996,1.6795,6.19,0.2498,-0.4425,0.3429,1.0023,0.1158,0.0869,154.09,88.88,356.3,28.698,75.9047,156.0307
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,11,490542,492642,210,100.0,walking,unknown,child_01,1.1333,0.3408,2.1791,0.4996,1.6795,5.71,0.2588,-0.4576,0.341,0.9943,0.1167,0.0752,156.49,85.92,356.3,28.4027,75.503,155.7317
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,12,490792,492892,210,100.0,walking,unknown,child_01,1.0831,0.3435,2.1791,0.4996,1.6795,5.71,0.2606,-0.4536,0.3446,0.9382,0.1249,0.0543,140.46,87.61,356.3,26.9693,68.1638,144.7822
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,13,491042,493142,210,100.0,walking,unknown,child_01,1.1416,0.3283,2.1791,0.5198,1.6593,7.62,0.2554,-0.4743,0.3434,0.9908,0.1406,0.0389,144.67,86.47,356.3,31.8053,69.2286,144.8174
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,14,491292,493392,210,100.0,walking,unknown,child_01,1.0872,0.3305,2.1791,0.3736,1.8055,7.62,0.2586,-0.4588,0.3372,0.9367,0.1492,0.023,130.62,69.08,303.78,35.9379,72.0296,112.7612
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,15,491542,493642,210,100.0,walking,unknown,child_01,1.088,0.348,2.1791,0.3736,1.8055,7.62,0.2588,-0.4491,0.3559,0.9429,0.1417,0.0194,132.2,67.85,303.78,37.5108,69.877,112.1401
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,16,491792,493892,210,100.0,walking,unknown,child_01,1.0468,0.3272,2.1791,0.3736,1.8055,8.1,0.2572,-0.4464,0.3215,0.8991,0.1545,0.0424,123.32,62.07,303.78,39.5414,70.4566,99.5166
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,17,492042,494142,210,100.0,walking,unknown,child_01,1.0766,0.3142,2.1791,0.3736,1.8055,8.57,0.2383,-0.4617,0.316,0.9282,0.1537,0.0518,121.97,60.5,303.78,38.3419,70.354,97.1025
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,18,492292,494392,210,100.0,walking,unknown,child_01,1.027,0.2746,1.7945,0.3736,1.4209,8.57,0.1793,-0.4104,0.2895,0.9075,0.1394,0.0512,120.57,48.85,241.84,36.0771,58.5518,100.9159
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,19,492542,494642,210,100.0,walking,unknown,child_01,1.0543,0.2765,1.7945,0.3736,1.4209,8.57,0.1543,-0.3676,0.279,0.9641,0.1335,0.0621,118.31,48.07,241.84,43.5467,53.5987,100.123
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,20,492792,494892,210,100.0,walking,unknown,child_01,1.0474,0.2748,1.7945,0.3736,1.4209,10.95,0.1898,-0.3067,0.2832,0.9631,0.1672,0.0818,141.14,72.47,483.93,44.7181,98.7563,100.0028
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,21,493042,495142,210,100.0,walking,unknown,child_01,1.096,0.2739,1.7945,0.3736,1.4209,9.52,0.2582,-0.2832,0.2816,1.0082,0.1638,0.0831,141.65,72.89,483.93,42.9039,104.0825,100.0779
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,22,493292,495392,210,100.0,walking,unknown,child_01,1.0559,0.2534,1.7945,0.3736,1.4209,10.48,0.2826,-0.2243,0.2607,0.9726,0.1499,0.112,128.77,73.55,483.93,36.6422,102.931,89.9454
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,23,493542,495642,210,100.0,walking,unknown,child_01,1.0962,0.2272,1.7945,0.5986,1.1959,10.48,0.293,-0.236,0.2308,1.0122,0.1483,0.1098,127.41,73.93,483.93,32.1131,101.8096,93.3837
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,24,493792,495892,210,100.0,walking,unknown,child_01,1.0949,0.2224,1.8188,0.5986,1.2202,10.0,0.3162,-0.2633,0.2178,1.0015,0.1497,0.0778,134.82,74.92,483.93,32.3056,102.6281,101.5973
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,25,494042,496142,210,100.0,walking,unknown,child_01,1.0823,0.2302,1.8188,0.5986,1.2202,10.0,0.3172,-0.2755,0.2295,0.9836,0.149,0.0735,131.97,76.88,483.93,32.505,102.2877,99.848
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,26,494292,496392,210,100.0,walking,unknown,child_01,1.0875,0.2353,1.8188,0.5986,1.2202,8.57,0.3346,-0.306,0.243,0.973,0.1494,0.0655,128.84,76.38,483.93,36.2427,100.7875,92.9867
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,27,494542,496642,210,100.0,walking,unknown,child_01,1.0829,0.2383,1.8188,0.5986,1.2202,8.57,0.3428,-0.3363,0.2549,0.9528,0.1499,0.0613,125.46,75.53,483.93,38.0245,100.8205,83.6952
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,28,494792,496892,210,100.0,walking,unknown,child_01,1.1022,0.2414,1.8188,0.5986,1.2202,7.14,0.3343,-0.3959,0.2493,0.9597,0.1356,0.0544,119.43,59.41,462.54,32.0416,79.8888,89.279
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,29,495042,497142,210,100.0,walking,unknown,child_01,1.0429,0.2766,1.8188,0.4945,1.3243,5.24,0.2461,-0.4031,0.2744,0.9245,0.0957,0.0435,114.11,43.07,224.67,34.342,47.0174,97.0009
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,30,495292,497392,210,100.0,walking,unknown,child_01,1.0656,0.3126,1.9114,0.4945,1.4169,5.24,0.2005,-0.4477,0.3115,0.9402,0.1047,0.0251,131.67,63.26,302.96,34.9042,60.5176,121.0585
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,31,495542,497642,210,100.0,walking,unknown,child_01,1.0612,0.3159,1.9114,0.4945,1.4169,5.24,0.1874,-0.4547,0.3147,0.9341,0.1087,0.0254,141.87,65.29,302.96,35.7532,78.7771,119.906
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,6,32,495792,497892,210,100.0,walking,unknown,child_01,1.0582,0.3153,1.9114,0.4945,1.4169,5.71,0.1727,-0.4188,0.323,0.9419,0.1361,0.0629,143.58,63.84,302.96,34.8321,78.1415,119.1904
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,0,528807,530907,210,100.0,walking,unknown,child_01,1.0699,0.1476,1.4495,0.7468,0.7027,8.57,0.0996,-0.1447,0.1481,1.0075,0.1454,0.2783,112.43,38.89,201.7,70.6849,63.1327,70.4658
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,1,529057,531157,210,100.0,walking,unknown,child_01,1.0784,0.1609,1.6015,0.7468,0.8547,8.57,0.0976,-0.1518,0.1668,1.0219,0.1238,0.2621,115.76,36.77,183.2,67.9022,60.0885,76.3432
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,2,529307,531407,210,100.0,walking,unknown,child_01,1.0463,0.1832,1.6015,0.6674,0.9341,7.14,0.0968,-0.1479,0.1833,0.9887,0.1191,0.2679,111.99,39.04,193.26,58.9096,46.1705,83.3635
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,3,529557,531657,210,100.0,walking,unknown,child_01,1.0651,0.1845,1.6015,0.6674,0.9341,6.19,0.1012,-0.1749,0.1798,1.0005,0.1125,0.2859,111.04,39.51,193.26,55.2544,46.3693,88.4553
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,4,529807,531907,210,100.0,walking,unknown,child_01,1.0441,0.206,1.6015,0.5754,1.0261,7.14,0.108,-0.1988,0.2119,0.972,0.1102,0.2821,106.72,39.92,193.26,45.5199,49.713,85.9273
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,5,530057,532157,210,100.0,walking,unknown,child_01,1.0647,0.225,1.6015,0.5754,1.0261,6.67,0.1826,-0.2503,0.2073,0.9674,0.1338,0.3026,108.21,39.22,193.26,45.2329,50.7921,87.4026
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,6,530307,532407,210,100.0,walking,unknown,child_01,1.0542,0.2305,1.6015,0.5754,1.0261,7.14,0.1758,-0.2522,0.211,0.9554,0.1277,0.3104,106.44,38.13,193.26,41.6814,43.4347,88.651
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,7,530557,532657,210,100.0,walking,unknown,child_01,1.0612,0.2489,1.8572,0.5754,1.2818,5.71,0.1739,-0.2593,0.2326,0.9625,0.1433,0.2995,121.35,53.71,364.1,40.0713,56.9068,104.4319
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,8,530807,532907,210,100.0,walking,unknown,child_01,1.0917,0.2621,1.9254,0.5754,1.35,6.19,0.191,-0.3032,0.2516,0.9849,0.1576,0.2719,132.34,70.67,364.19,35.2621,66.8394,117.7186
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,9,531057,533157,210,100.0,walking,unknown,child_01,1.1238,0.3072,1.9254,0.5754,1.35,6.67,0.1977,-0.3282,0.3064,1.0153,0.1619,0.2439,142.44,75.22,364.19,43.4721,70.7575,130.1637
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,10,531307,533407,210,100.0,walking,unknown,child_01,1.128,0.3264,1.9254,0.5544,1.371,6.67,0.1908,-0.3387,0.3326,1.0172,0.1614,0.2376,150.66,82.62,364.19,42.9935,78.447,140.807
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,11,531557,533657,210,100.0,walking,unknown,child_01,1.0954,0.3438,1.9254,0.5544,1.371,6.67,0.1927,-0.3646,0.3708,0.966,0.165,0.2236,153.88,81.6,364.19,43.6185,75.6278,144.3602
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,12,531807,533907,210,100.0,walking,unknown,child_01,1.134,0.3426,1.9254,0.5544,1.371,7.14,0.1866,-0.4007,0.3709,1.0029,0.167,0.1915,171.47,80.59,364.19,43.7309,79.2575,161.4894
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,13,532057,534157,210,100.0,walking,unknown,child_01,1.1195,0.3366,1.9254,0.5544,1.371,6.67,0.1724,-0.3729,0.3642,1.0148,0.1162,0.1479,186.36,77.19,364.19,45.4868,93.764,164.4324
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,14,532307,534407,210,100.0,walking,unknown,child_01,1.1419,0.3392,1.9254,0.5544,1.371,6.19,0.1588,-0.3632,0.3738,1.0459,0.0963,0.1383,198.75,78.25,364.19,44.2683,91.5566,175.5308
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,15,532557,534657,210,100.0,walking,unknown,child_01,1.1268,0.3523,1.9254,0.5544,1.371,6.19,0.1454,-0.3965,0.3963,1.0135,0.0981,0.1468,201.95,77.14,364.19,51.2776,91.8871,177.6148
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,16,532807,534907,210,100.0,walking,unknown,child_01,1.1231,0.3387,1.9242,0.5544,1.3698,6.19,0.1364,-0.4001,0.3827,1.0095,0.1239,0.1279,194.61,70.1,308.0,61.2193,87.7909,165.0348
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,17,533057,535157,210,100.0,walking,unknown,child_01,1.1004,0.3322,1.9242,0.5544,1.3698,4.76,0.165,-0.4149,0.3747,0.9753,0.1307,0.1143,204.88,62.7,308.0,58.7022,91.2777,167.3898
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,18,533307,535407,210,100.0,walking,unknown,child_01,1.0869,0.3021,1.8328,0.5544,1.2784,4.29,0.1805,-0.469,0.327,0.9411,0.1281,0.1056,191.07,64.32,308.0,59.0874,83.3075,151.9656
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,19,533557,535657,210,100.0,walking,unknown,child_01,1.1088,0.2887,1.8328,0.5319,1.3009,4.76,0.1778,-0.4681,0.2986,0.9732,0.1326,0.0905,196.88,59.93,308.0,59.5538,86.9563,158.1621
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,20,533807,535907,210,100.0,walking,unknown,child_01,1.0961,0.2828,1.7261,0.5319,1.1942,4.76,0.1768,-0.4491,0.2952,0.9656,0.1328,0.106,194.6,64.17,308.0,59.5087,90.473,155.5061
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,21,534057,536157,210,100.0,walking,unknown,child_01,1.1069,0.2902,1.7261,0.5319,1.1942,3.81,0.1736,-0.4577,0.305,0.9744,0.1367,0.0936,190.78,66.74,308.0,57.9745,92.0426,157.5363
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,22,534307,536407,210,100.0,walking,unknown,child_01,1.1066,0.3024,1.7277,0.5319,1.1958,3.81,0.1727,-0.4567,0.3204,0.9762,0.1247,0.0804,176.79,70.25,308.0,57.0121,83.6967,154.2283
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,23,534557,536657,210,100.0,walking,unknown,child_01,1.1297,0.2857,1.7277,0.5319,1.1958,3.33,0.1865,-0.4392,0.3024,1.0085,0.1445,0.0232,171.35,63.63,307.35,53.4556,95.2999,144.2898
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,24,534807,536907,210,100.0,walking,unknown,child_01,1.1128,0.2789,1.7277,0.5319,1.1958,5.24,0.1975,-0.4105,0.2904,0.9988,0.1628,0.012,160.64,68.29,307.35,47.4999,92.0825,139.7808
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,25,535057,537157,210,100.0,walking,unknown,child_01,1.1168,0.274,1.7277,0.5319,1.1958,5.24,0.1994,-0.414,0.2866,0.9986,0.1723,0.0462,142.33,68.83,307.35,30.8175,72.939,134.4951
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,7,26,535307,537407,210,100.0,walking,unknown,child_01,1.0851,0.2708,1.7277,0.5319,1.1958,5.71,0.1252,-0.3582,0.2885,0.9963,0.1707,0.0431,137.01,70.17,307.35,27.5929,63.183,135.3608
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,0,543081,545181,210,100.0,walking,unknown,child_01,1.1251,0.2764,1.8812,0.6808,1.2004,7.62,0.164,-0.3743,0.2788,1.0317,0.1769,0.0433,173.56,95.01,366.44,58.1622,117.7578,146.3642
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,1,543331,545431,210,100.0,walking,unknown,child_01,1.1255,0.2801,1.8812,0.6808,1.2004,7.62,0.1473,-0.3541,0.2893,1.0449,0.1505,0.0001,175.62,94.57,366.44,55.1755,102.8095,159.8217
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,2,543581,545681,210,100.0,walking,unknown,child_01,1.1394,0.278,1.8812,0.6808,1.2004,6.19,0.1486,-0.329,0.2822,1.0694,0.1478,-0.0133,169.95,96.06,366.44,54.9338,100.0561,157.9103
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,3,543831,545931,210,100.0,walking,unknown,child_01,1.1216,0.2697,1.8342,0.6808,1.1534,6.67,0.152,-0.3236,0.2727,1.0469,0.1783,0.0276,168.46,87.06,339.22,48.2869,83.156,161.5481
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,4,544081,546181,210,100.0,walking,unknown,child_01,1.1686,0.2528,1.8342,0.7198,1.1144,5.24,0.159,-0.342,0.254,1.0908,0.1759,0.0446,170.55,84.25,339.22,39.3159,84.3503,163.2089
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,5,544331,546431,210,100.0,walking,unknown,child_01,1.1508,0.2425,1.8342,0.7198,1.1144,4.76,0.1576,-0.3161,0.2453,1.0802,0.168,0.056,182.96,80.75,339.22,35.1638,87.8254,172.6574
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,6,544581,546681,210,100.0,walking,unknown,child_01,1.1522,0.2444,1.8342,0.7131,1.1211,3.81,0.1595,-0.3034,0.2466,1.085,0.1651,0.0665,168.51,82.72,339.22,27.8997,81.9648,165.7826
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,7,544831,546931,210,100.0,walking,unknown,child_01,1.127,0.2095,1.728,0.7131,1.0149,4.76,0.153,-0.3253,0.2084,1.0562,0.1415,0.0763,165.21,74.18,312.23,26.7865,79.8602,159.2294
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,8,545081,547181,210,100.0,walking,unknown,child_01,1.1558,0.2084,1.728,0.7131,1.0149,4.76,0.1486,-0.3297,0.1997,1.0873,0.1408,0.0826,155.77,73.72,256.4,23.9889,61.5408,156.5886
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,9,545331,547431,210,100.0,walking,unknown,child_01,1.1207,0.1894,1.6183,0.7131,0.9052,5.71,0.1471,-0.3155,0.1751,1.056,0.1332,0.0842,157.58,69.96,256.4,24.5447,63.0755,155.6296
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,10,545581,547681,210,100.0,walking,unknown,child_01,1.1067,0.1853,1.6183,0.7131,0.9052,6.67,0.1466,-0.3134,0.1689,1.0426,0.1208,0.0957,145.48,68.76,248.31,24.6436,61.7489,145.7937
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,11,545831,547931,210,100.0,walking,unknown,child_01,1.114,0.162,1.6183,0.7131,0.9052,7.14,0.1373,-0.316,0.1521,1.0526,0.1004,0.0869,148.5,62.9,248.31,19.1443,63.1339,146.6094
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,12,546081,548181,210,100.0,walking,unknown,child_01,1.1186,0.1703,1.6183,0.7131,0.9052,7.62,0.1211,-0.3146,0.1627,1.0624,0.078,0.0743,137.97,62.22,246.69,14.0462,57.3385,138.3694
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,13,546331,548431,210,100.0,walking,unknown,child_01,1.0932,0.1564,1.6183,0.7131,0.9052,8.57,0.1078,-0.2956,0.1509,1.0421,0.0764,0.0767,141.37,57.97,244.6,13.0789,48.1071,142.5878
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,14,546581,548681,210,100.0,walking,unknown,child_01,1.0836,0.1566,1.6183,0.7131,0.9052,10.95,0.1089,-0.2959,0.1496,1.0317,0.0735,0.0844,132.1,55.74,217.08,14.592,45.8687,134.2804
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,15,546831,548931,210,100.0,walking,unknown,child_01,1.0903,0.1452,1.6183,0.8759,0.7424,11.43,0.1032,-0.2899,0.1395,1.039,0.0852,0.0945,133.19,53.62,208.1,12.7719,45.6433,135.1194
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,16,547081,549181,210,100.0,walking,unknown,child_01,1.0979,0.1662,1.7491,0.8759,0.8732,11.43,0.0948,-0.2815,0.1663,1.049,0.0939,0.0895,127.72,54.44,208.02,13.234,48.7681,128.5181
EXP14,m5-01,EXP14_m5-01_A_A001,A,A001,8,17,547331,549431,210,100.0,walking,unknown,child_01,1.0874,0.1504,1.7491,0.8759,0.8732,10.48,0.0879,-0.2681,0.1525,1.0376,0.1506,0.0529,135.78,60.32,246.28,16.2422,72.0662,127.5622
