row_type,session_id,record_id,sample_id,device_timestamp_ms,ax,ay,az,gx,gy,gz,acc_norm,event_type,sample_count
DATA,A001,1,29,17776,0.8951,0.0189,0.4535,2.0142,-0.2441,0.4883,1.0036,,
DATA,A001,1,30,17859,0.8958,0.0138,0.4626,0.9766,-1.0376,0.5493,1.0083,,
DATA,A001,1,31,17958,0.8956,0.0211,0.4587,1.6479,-0.0610,0.0610,1.0064,,
DATA,A001,1,32,18042,0.8870,0.0167,0.4609,2.0752,-0.1831,0.1831,0.9998,,
DATA,A001,1,33,18138,0.8902,0.0128,0.4479,2.1362,-1.0986,0.5493,0.9966,,
DATA,A001,1,34,18232,0.8880,0.0138,0.4499,1.2207,-0.7935,0.0000,0.9956,,
DATA,A001,1,35,18327,0.8939,0.0152,0.4592,0.7935,-1.4038,0.5493,1.0050,,
DATA,A001,1,36,18427,0.8824,0.0133,0.4494,1.2817,-0.9155,0.3052,0.9903,,
DATA,A001,1,37,18510,0.9154,0.0230,0.4658,4.0283,-7.0801,2.2583,1.0273,,
DATA,A001,1,38,18606,0.8992,0.0040,0.4328,1.2207,11.1694,-6.6528,0.9980,,
EVENT,A001,1,,18699,,,,,,,,STOP,38
EVENT,A001,,,12430,,,,,,,,NEW_SESSION,
EVENT,A001,1,,15640,,,,,,,,START,
DATA,A001,1,26,16251,0.8160,0.0103,1.0659,-14.8315,-39.8560,-8.1177,1.3424,,
DATA,A001,1,27,16271,0.8170,0.0157,1.0649,-14.4653,-38.5742,-7.5684,1.3423,,
DATA,A001,1,28,16291,0.8153,0.0093,1.0671,-15.9302,-38.6963,-7.9346,1.3430,,
DATA,A001,1,29,16311,0.8182,0.0157,1.0610,-14.8315,-37.0483,-8.3618,1.3400,,
DATA,A001,1,30,16331,0.8165,0.0076,1.0669,-15.3809,-39.3677,-9.2773,1.3435,,
DATA,A001,1,31,16351,0.8165,0.0110,1.0689,-15.2588,-38.2690,-9.1553,1.3451,,
DATA,A001,1,32,16371,0.8184,0.0130,1.0674,-15.5029,-37.9028,-8.9722,1.3451,,
DATA,A001,1,33,16391,0.8158,0.0125,1.0691,-16.2964,-38.7573,-9.2163,1.3448,,
DATA,A001,1,34,16411,0.8201,0.0118,1.0676,-15.6860,-38.8794,-9.7656,1.3463,,
DATA,A001,1,35,16431,0.8228,0.0105,1.0711,-15.3809,-39.3677,-9.4604,1.3507,,
DATA,A001,1,36,16451,0.8206,0.0069,1.0662,-15.0757,-38.6353,-9.4604,1.3454,,
DATA,A001,1,37,16471,0.8219,0.0096,1.0674,-15.6250,-38.4521,-9.5825,1.3472,,
DATA,A001,1,38,16491,0.8153,0.0098,1.0664,-14.6484,-37.3535,-9.2773,1.3424,,
DATA,A001,1,39,16511,0.8136,0.0093,1.0676,-15.0146,-38.3911,-9.5215,1.3423,,
DATA,A001,1,40,16531,0.8223,0.0093,1.0693,-14.8315,-38.3301,-9.0942,1.3490,,
DATA,A001,1,41,16551,0.8184,0.0074,1.0767,-14.7095,-38.3301,-9.3994,1.3524,,
DATA,A001,1,42,16571,0.8219,0.0130,1.0796,-14.8926,-38.6963,-8.6670,1.3569,,
DATA,A001,1,43,16591,0.8241,0.0140,1.0654,-12.6953,-37.6587,-8.3008,1.3470,,
DATA,A001,1,44,16611,0.8165,0.0132,1.0662,-13.2446,-38.3301,-7.7515,1.3430,,
DATA,A001,1,45,16631,0.8072,0.0093,1.0554,-15.0757,-39.9780,-8.1787,1.3288,,
DATA,A001,1,46,16651,0.8150,0.0103,1.0640,-15.9912,-39.7339,-8.7280,1.3403,,
DATA,A001,1,47,16671,0.8219,0.0057,1.0769,-15.8691,-39.6729,-9.4604,1.3547,,
DATA,A001,1,48,16691,0.8219,0.0037,1.0732,-14.0381,-38.2690,-9.8877,1.3518,,
DATA,A001,1,49,16711,0.8216,0.0130,1.0676,-14.0991,-38.4521,-9.8267,1.3472,,
DATA,A001,1,50,16731,0.8167,0.0144,1.0659,-14.7095,-40.4663,-10.2539,1.3429,,
DATA,A001,1,76,17295,0.8646,0.0108,1.0493,-15.2588,-41.0156,-9.5215,1.3597,,
DATA,A001,1,77,17315,0.8582,0.0132,1.0339,-14.4653,-40.4053,-9.3994,1.3438,,
DATA,A001,1,78,17335,0.8658,0.0098,1.0449,-15.8691,-41.3208,-9.2773,1.3570,,
DATA,A001,1,79,17355,0.8646,0.0130,1.0413,-16.2354,-42.1143,-9.2773,1.3535,,
DATA,A001,1,80,17375,0.8678,0.0164,1.0369,-15.1367,-41.1987,-10.0708,1.3522,,
DATA,A001,1,81,17395,0.8651,0.0132,1.0335,-15.7471,-41.3208,-10.1318,1.3478,,
DATA,A001,1,82,17415,0.8656,0.0081,1.0386,-15.3809,-40.7104,-9.5215,1.3520,,
DATA,A001,1,83,17435,0.8719,0.0127,1.0357,-15.4419,-39.0625,-8.6670,1.3539,,
DATA,A001,1,84,17455,0.8668,0.0086,1.0313,-16.3574,-39.6729,-9.0942,1.3472,,
DATA,A001,1,85,17475,0.8746,0.0110,1.0264,-16.2964,-40.5273,-9.0942,1.3485,,
